task,kind,algorithm,seed,budget,fe,physical_calls,seconds,auc,final_gap,igd,recall,hit,front_size,reference_size,observed_gap,raw_final_gap,raw_igd,overrides,extra_pure_proposals,neighbor_builds,neighbor_cache_hits,neighbor_filter_checks,model_fits,predictions,unique_evaluated
job_new4,job,fast_v10_codec,74503,1024,1024,1024,0.5630716329999359,0.16100356368242913,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,0,0,0,0,0,0,0,972
tour_new2,tour,fast_v10_codec,74501,1024,1024,1024,0.5674037619999126,0.09562727729645831,0.0,0.0,1.0,True,17,17,0.0,0.0,3.0839528461809902e-18,0,0,0,0,0,0,0,993
job_new2,job,fast_v10_codec,74511,1024,1024,1024,0.5555769569998574,0.1627861025470419,0.0003505991011946168,0.000102376675,0.9642857142857143,False,27,28,0.0003505991011946168,0.0003505990965921967,0.00010237667365565212,0,0,0,0,0,0,0,986
job_new4,job,fast_v10_codec,74504,1024,1024,1024,0.6460215600000083,0.13419484049516822,0.01608667723442373,0.0061470067054156296,0.875,False,22,24,0.01608667723442373,0.016086677237519862,0.005901126438030938,0,0,0,0,0,0,0,938
job_new4,job,fast_v10_codec,74502,1024,1024,1024,0.6804537509999591,0.1223213246861323,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,0,0,0,0,0,0,0,936
job_new4,job,fast_v10_codec,74507,1024,1024,1024,0.6614412139999786,0.11521837184773405,0.009153871688379531,0.003295121237499998,0.9166666666666666,False,23,24,0.009153871688379531,0.009153871687999408,0.003163316388864938,0,0,0,0,0,0,0,933
tour_new2,tour,fast_v10_codec,74508,1024,1024,1024,0.5618668369997977,0.12124022108319717,0.0006915318464574048,0.0003470553882352941,0.8823529411764706,False,15,17,0.0006915318464574048,0.0006915318524701554,0.0003277745362105537,0,0,0,0,0,0,0,988
rgv_new3,rgv,fast_v10_codec,74507,1024,1024,1024,0.5669699450002099,0.12318840579228921,0.0,0.0,1.0,True,4,4,0.0,0.0,0.0,0,0,0,0,0,0,0,991
job_new3,job,fast_v10_codec,74504,1024,1024,1024,0.5232791849998648,0.11977628168952939,0.010517119478189283,0.002490485166666667,0.8571428571428571,False,21,21,0.010517119478189283,0.010517119476826002,0.0024904851676132056,0,0,0,0,0,0,0,993
tour_new1,tour,fast_v10_codec,74501,1024,1024,1024,0.5720204619999549,0.10945915091804419,0.003965587806626327,0.0018950859900866393,0.8571428571428571,False,26,28,0.003965587806626327,0.003965587802417455,0.00189508598875604,0,0,0,0,0,0,0,971
job_new3,job,fast_v10_codec,74502,1024,1024,1024,0.5821722260000115,0.11881282454502873,0.012829750633424444,0.003978891985714287,0.7619047619047619,False,19,21,0.012829750633424444,0.012829750642656772,0.003978891984346911,0,0,0,0,0,0,0,998
job_new4,job,fast_v10_codec,74511,1024,1024,1024,0.7629612769999312,0.12154371518064566,0.009263730847068599,0.003295121237499998,0.9166666666666666,False,22,24,0.009263730847068599,0.009263730846219544,0.003163316388864938,0,0,0,0,0,0,0,944
rgv_new4,rgv,fast_v10_codec,74507,1024,1024,1024,0.5637854909998623,0.06213327485115977,0.0,0.0,1.0,True,7,7,0.0,0.0,0.0,0,0,0,0,0,0,0,1000
tour_new1,tour,fast_v10_codec,74502,1024,1024,1024,0.7187052439999206,0.10977913819760347,0.003504387350116342,0.0013210034321428572,0.8928571428571429,False,26,28,0.003504387350116342,0.003504387349143015,0.001321003434813893,0,0,0,0,0,0,0,986
